Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
252,120,RM,44.0,4750,Pave,IR1,HLS,3,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,481.0,3,TA,PConc,4,3,Gd,6,1573.0,1,0.0,0.0,1573.0,GasA,4,Y,SBrkr,1625,0,0,1625,1.0,1.0,2,0,2,1,3,5,7,1,Attchd,2006.0,3,2.0,538.0,3,3,2,123,0,0,0,153,0,0,Dec,2007,WD,Family
253,60,RL,65.0,8366,Pave,IR1,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,4,3,No,1,0.0,1,0.0,798.0,798.0,GasA,4,Y,SBrkr,798,842,0,1640,0.0,0.0,2,1,3,1,3,6,7,0,Attchd,2004.0,2,2.0,520.0,3,3,2,138,45,0,0,0,0,0,Dec,2008,WD,Normal
254,80,RL,85.0,9350,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,108.0,2,TA,CBlock,4,3,Gd,2,270.0,5,580.0,452.0,1302.0,GasA,4,Y,SBrkr,1302,0,0,1302,0.0,1.0,2,0,3,1,3,7,6,0,Attchd,1964.0,2,1.0,309.0,3,3,2,333,0,0,0,0,0,0,Oct,2007,CWD,Normal
255,20,RL,70.0,8400,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,0.0,2,Gd,CBlock,3,3,No,3,922.0,1,0.0,392.0,1314.0,GasA,2,Y,SBrkr,1314,0,0,1314,1.0,0.0,1,0,3,1,2,5,7,0,Attchd,1957.0,2,1.0,294.0,3,3,2,250,0,0,0,0,0,0,Jun,2010,WD,Normal
256,60,RL,66.0,8738,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,302.0,3,TA,PConc,4,3,No,1,0.0,1,0.0,975.0,975.0,GasA,4,Y,SBrkr,1005,1286,0,2291,0.0,0.0,2,1,4,1,3,8,7,1,BuiltIn,1999.0,3,2.0,429.0,3,3,2,192,0,0,0,0,0,0,Feb,2006,WD,Normal
257,60,FV,64.0,8791,Pave,IR1,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,4,3,No,3,503.0,1,0.0,361.0,864.0,GasA,4,Y,SBrkr,864,864,0,1728,0.0,0.0,2,1,3,1,3,7,7,0,Attchd,2003.0,2,2.0,673.0,3,3,2,216,56,0,0,0,0,0,May,2008,WD,Normal
258,20,RL,68.0,8814,Pave,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,180.0,3,TA,PConc,4,3,No,6,1334.0,1,0.0,270.0,1604.0,GasA,4,Y,SBrkr,1604,0,0,1604,1.0,0.0,2,1,3,1,3,8,7,1,Attchd,2006.0,2,2.0,660.0,3,3,2,123,110,0,0,0,0,0,Mar,2009,WD,Abnorml
259,60,RL,80.0,12435,Pave,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,172.0,3,TA,PConc,4,3,No,6,361.0,1,0.0,602.0,963.0,GasA,4,Y,SBrkr,963,829,0,1792,0.0,0.0,2,1,3,1,3,7,7,1,Attchd,2001.0,2,2.0,564.0,3,3,2,0,96,0,245,0,0,0,May,2008,WD,Normal
260,20,RM,70.0,12702,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,0.0,2,TA,PConc,-1,-1,0.0,-1,0.0,-1,0.0,0.0,0.0,GasA,3,Y,FuseA,882,0,0,882,0.0,0.0,1,0,2,1,2,4,7,0,Detchd,1956.0,1,1.0,308.0,3,3,2,0,45,0,0,0,0,0,Dec,2008,WD,Normal
261,80,RL,120.0,19296,Pave,Reg,Lvl,3,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,6,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,399.0,2,TA,CBlock,3,3,Gd,3,672.0,5,690.0,0.0,1362.0,GasA,2,Y,SBrkr,1382,0,0,1382,1.0,0.0,1,0,3,1,2,6,7,1,Attchd,1991.0,1,2.0,884.0,3,3,2,0,0,252,0,0,0,0,May,2009,WD,Normal
262,60,RL,69.0,9588,Pave,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,270.0,3,TA,PConc,5,3,No,1,0.0,1,0.0,1482.0,1482.0,GasA,4,Y,SBrkr,1482,1092,0,2574,0.0,0.0,2,1,3,1,4,10,7,1,BuiltIn,2007.0,3,3.0,868.0,3,3,2,0,148,0,0,0,0,0,Nov,2007,New,Partial
263,80,RL,88.0,8471,Pave,IR1,Lvl,3,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1977,1995,Gable,CompShg,HdBoard,Plywood,46.0,2,TA,CBlock,4,4,Av,5,506.0,1,0.0,0.0,506.0,GasA,2,Y,SBrkr,1212,0,0,1212,1.0,0.0,1,0,3,1,2,6,7,1,Attchd,1978.0,1,2.0,492.0,3,3,2,292,12,0,0,0,0,0,Jul,2006,WD,Normal
264,50,RM,50.0,5500,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,TA,BrkTil,3,3,No,2,234.0,5,692.0,0.0,926.0,GasA,2,Y,SBrkr,926,0,390,1316,1.0,0.0,1,0,3,1,2,6,7,0,Detchd,1974.0,1,2.0,484.0,3,3,2,0,0,0,0,0,0,0,Apr,2010,WD,Normal
265,30,RM,30.0,5232,Pave,IR3,Bnk,3,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,TA,BrkTil,2,3,No,1,0.0,1,0.0,680.0,680.0,GasA,3,N,FuseP,764,0,0,764,0.0,0.0,1,0,2,1,2,4,7,0,Detchd,1965.0,1,2.0,504.0,3,3,0,0,0,0,0,0,0,0,Jun,2008,WD,Normal
266,20,RL,78.0,12090,Pave,IR1,Lvl,3,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1981,1981,Gable,CompShg,MetalSd,MetalSd,210.0,2,Gd,CBlock,4,3,No,6,588.0,2,228.0,606.0,1422.0,GasA,2,Y,SBrkr,1422,0,0,1422,0.0,0.0,2,0,3,1,3,7,7,1,Attchd,1981.0,3,2.0,576.0,3,3,2,276,0,0,0,0,0,0,Jun,2008,WD,Normal
267,60,RL,70.0,11207,Pave,IR1,HLS,3,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,0.0,2,TA,PConc,4,3,Av,6,714.0,1,0.0,88.0,802.0,GasA,3,Y,SBrkr,802,709,0,1511,1.0,0.0,2,1,3,1,2,8,7,1,Attchd,1997.0,3,2.0,413.0,3,3,2,95,75,0,0,0,0,0,Jun,2006,WD,Normal
268,75,RL,60.0,8400,Pave,Reg,Bnk,3,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,TA,PConc,3,3,No,2,378.0,1,0.0,342.0,720.0,GasA,4,Y,SBrkr,1052,720,420,2192,0.0,0.0,2,1,4,1,3,8,7,1,Detchd,1939.0,1,1.0,240.0,3,3,2,262,24,0,0,0,0,0,Jul,2008,WD,Normal
269,30,RM,71.0,6900,Pave,Reg,Lvl,3,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,0.0,2,TA,CBlock,3,3,No,5,403.0,3,125.0,212.0,740.0,GasA,4,Y,SBrkr,778,0,0,778,0.0,0.0,1,0,2,1,2,4,7,1,Detchd,1966.0,3,1.0,924.0,5,5,2,0,25,0,0,0,0,0,Feb,2008,WD,Normal
270,20,RL,82.69041769041769,7917,Pave,IR1,Lvl,3,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1976,1976,Hip,CompShg,HdBoard,HdBoard,174.0,2,Gd,CBlock,-1,-1,0.0,-1,0.0,-1,0.0,0.0,0.0,GasA,2,Y,SBrkr,1113,0,0,1113,0.0,0.0,1,1,3,1,2,6,7,1,Attchd,1987.0,2,1.0,504.0,3,4,2,370,30,0,0,0,0,0,May,2007,WD,Normal
271,60,FV,84.0,10728,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,4,3,Mn,1,0.0,1,0.0,1095.0,1095.0,GasA,3,Y,SBrkr,1095,844,0,1939,0.0,0.0,2,1,3,1,3,8,7,1,Attchd,2006.0,2,3.0,1053.0,3,3,2,192,51,0,0,0,0,0,Aug,2006,New,Partial
272,20,RL,73.0,39104,Pave,IR1,Low,3,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,0.0,2,TA,CBlock,4,3,Gd,2,226.0,6,1063.0,96.0,1385.0,GasA,4,Y,SBrkr,1363,0,0,1363,1.0,0.0,1,0,2,1,2,5,4,2,Attchd,1954.0,1,2.0,439.0,3,3,2,81,0,0,0,0,0,0,Apr,2008,WD,Normal
273,60,RL,92.0,11764,Pave,IR1,Lvl,3,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,348.0,3,TA,PConc,4,3,No,6,524.0,1,0.0,628.0,1152.0,GasA,4,Y,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,3,9,7,1,Attchd,1999.0,3,3.0,671.0,3,3,2,132,57,0,0,0,0,0,Apr,2010,WD,Normal
274,20,RL,80.0,9600,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,183.0,2,TA,CBlock,3,3,No,3,620.0,2,620.0,0.0,1240.0,GasA,3,Y,SBrkr,1632,0,0,1632,1.0,0.0,2,0,3,1,2,6,6,1,Attchd,1958.0,2,1.0,338.0,3,3,2,289,0,0,0,0,0,0,Apr,2009,WD,Normal
275,20,RL,76.0,8314,Pave,Reg,Lvl,3,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,1982,Gable,CompShg,HdBoard,ImStucc,0.0,2,TA,CBlock,3,3,Gd,5,546.0,1,0.0,270.0,816.0,GasA,2,Y,SBrkr,816,0,0,816,0.0,0.0,1,0,2,1,2,5,7,0,Attchd,1982.0,1,1.0,264.0,3,3,2,168,0,0,0,0,0,0,Jun,2007,WD,Normal
276,50,RL,55.0,7264,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,Gd,BrkTil,3,3,No,1,0.0,1,0.0,952.0,952.0,GasW,3,N,SBrkr,952,596,0,1548,0.0,0.0,2,1,3,1,4,5,7,0,Detchd,1978.0,1,2.0,672.0,3,3,2,74,0,0,0,144,0,0,Oct,2009,WD,Normal
277,20,RL,129.0,9196,Pave,IR1,Lvl,3,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,5,3,No,1,0.0,1,0.0,1560.0,1560.0,GasA,4,Y,SBrkr,1560,0,0,1560,0.0,0.0,2,0,3,1,3,7,7,0,Attchd,2003.0,3,2.0,573.0,3,3,2,100,150,0,0,0,0,0,Apr,2010,WD,Normal
278,20,RL,140.0,19138,Pave,Reg,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,VinylSd,VinylSd,0.0,2,TA,CBlock,3,3,No,2,120.0,1,0.0,744.0,864.0,GasA,4,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,2,4,7,0,Detchd,1951.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,Jun,2010,WD,Normal
279,20,RL,107.0,14450,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,315.0,4,TA,PConc,5,3,Gd,1,0.0,1,0.0,2121.0,2121.0,GasA,4,Y,SBrkr,2121,0,0,2121,0.0,0.0,2,1,3,1,4,8,7,1,Attchd,2007.0,3,3.0,732.0,3,3,2,124,98,0,0,142,0,0,May,2007,New,Partial
280,60,RL,83.0,10005,Pave,Reg,Lvl,3,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,299.0,2,TA,CBlock,4,3,No,4,392.0,1,0.0,768.0,1160.0,GasA,4,Y,SBrkr,1156,866,0,2022,0.0,0.0,2,1,4,1,2,8,7,1,Attchd,1977.0,3,2.0,505.0,3,3,2,288,117,0,0,0,0,0,Mar,2008,WD,Normal
281,60,RL,82.0,11287,Pave,Reg,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,1989,Gable,CompShg,Plywood,Plywood,340.0,3,TA,CBlock,4,3,Av,6,421.0,1,0.0,386.0,807.0,GasA,3,Y,SBrkr,1175,807,0,1982,0.0,0.0,2,1,3,1,3,7,7,1,Attchd,1989.0,3,2.0,575.0,3,3,2,0,84,0,196,0,0,0,Jan,2007,WD,Normal
282,20,FV,60.0,7200,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,68.0,3,TA,PConc,4,3,No,6,905.0,1,0.0,357.0,1262.0,GasA,3,Y,SBrkr,1262,0,0,1262,0.0,0.0,2,0,2,1,3,5,7,0,Attchd,2006.0,3,2.0,572.0,3,3,2,0,120,0,0,0,0,0,May,2006,New,Partial
283,120,RL,34.0,5063,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,166.0,3,TA,PConc,4,3,No,6,904.0,1,0.0,410.0,1314.0,GasA,4,Y,SBrkr,1314,0,0,1314,1.0,0.0,2,0,2,1,3,6,7,1,Attchd,2008.0,2,2.0,626.0,3,3,2,172,62,0,0,0,0,0,Apr,2009,ConLw,Normal
284,20,RL,74.0,9612,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,72.0,3,TA,PConc,4,3,No,1,0.0,1,0.0,1468.0,1468.0,GasA,4,Y,SBrkr,1468,0,0,1468,0.0,0.0,2,0,3,1,3,6,7,1,Attchd,2008.0,3,3.0,898.0,3,3,2,210,150,0,0,0,0,0,Dec,2009,New,Partial
285,120,RL,50.0,8012,Pave,Reg,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,0.0,3,TA,PConc,4,3,No,6,430.0,1,0.0,1145.0,1575.0,GasA,3,Y,SBrkr,1575,0,0,1575,1.0,0.0,2,0,2,1,3,5,7,0,Attchd,1992.0,2,2.0,529.0,3,3,2,0,0,52,0,0,0,0,Jul,2007,WD,Normal
286,160,FV,35.0,4251,Pave,IR1,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,0.0,3,TA,PConc,4,3,No,1,0.0,1,0.0,625.0,625.0,GasA,4,Y,SBrkr,625,625,0,1250,0.0,0.0,2,1,2,1,3,5,7,0,Detchd,2006.0,2,2.0,528.0,3,3,2,0,54,0,0,0,0,0,Jun,2007,New,Partial
287,50,RL,77.0,9786,Pave,IR1,Bnk,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,7,1962,1981,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,TA,CBlock,3,3,No,3,600.0,1,0.0,312.0,912.0,GasA,2,Y,SBrkr,1085,649,0,1734,0.0,0.0,1,1,3,1,3,7,7,1,Attchd,1962.0,2,2.0,440.0,3,3,2,0,0,0,0,128,0,0,Jun,2006,WD,Normal
288,20,RL,82.69041769041769,8125,Pave,IR1,Lvl,3,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,0.0,2,TA,CBlock,3,3,No,4,614.0,1,0.0,244.0,858.0,GasA,2,Y,SBrkr,858,0,0,858,0.0,0.0,1,0,3,1,2,5,7,0,Attchd,2005.0,1,0.0,0.0,3,3,2,0,0,0,0,0,0,0,Jun,2006,WD,Normal
289,20,RL,67.20569280343716,9819,Pave,IR1,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,31.0,2,Gd,CBlock,3,3,No,4,450.0,1,0.0,432.0,882.0,GasA,2,Y,SBrkr,900,0,0,900,0.0,0.0,1,0,3,1,2,5,7,0,Detchd,1970.0,1,1.0,280.0,3,3,2,0,0,0,0,0,0,0,Feb,2010,WD,Normal
290,70,RL,60.0,8730,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,TA,BrkTil,3,3,No,1,0.0,1,0.0,698.0,698.0,GasA,4,Y,FuseA,698,698,0,1396,0.0,0.0,1,0,3,1,2,7,7,0,Detchd,2003.0,1,1.0,384.0,3,3,2,0,0,0,0,259,0,0,Jul,2007,WD,Normal
291,60,RL,120.0,15611,Pave,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,4,3,Av,1,0.0,1,0.0,1079.0,1079.0,GasA,4,Y,SBrkr,1079,840,0,1919,0.0,0.0,2,1,3,1,3,8,7,1,Attchd,2006.0,2,2.0,685.0,4,3,2,0,51,0,0,0,0,0,Jul,2006,New,Partial
292,190,RL,55.0,5687,Pave,Reg,Bnk,3,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,0.0,2,Fa,PConc,3,2,No,3,210.0,1,0.0,570.0,780.0,GasA,4,N,SBrkr,936,780,0,1716,1.0,0.0,2,0,6,1,1,9,7,0,Attchd,2005.0,1,0.0,0.0,3,3,0,0,184,0,0,0,0,0,Mar,2008,WD,Normal
293,50,RL,60.0,11409,Pave,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,TA,CBlock,3,3,No,2,292.0,1,0.0,476.0,768.0,GasA,3,Y,SBrkr,1148,568,0,1716,0.0,0.0,1,1,3,1,2,8,5,1,Attchd,1949.0,1,1.0,281.0,3,3,2,0,0,0,0,160,0,0,Jan,2009,WD,Normal
294,60,RL,82.69041769041769,16659,Pave,IR1,Lvl,3,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,7,1977,1994,Gable,CompShg,Plywood,Plywood,34.0,2,TA,CBlock,3,3,No,5,795.0,1,0.0,0.0,795.0,GasA,1,Y,SBrkr,1468,795,0,2263,1.0,0.0,2,1,3,1,3,9,7,1,Attchd,1977.0,3,2.0,539.0,3,3,2,0,250,0,0,0,0,0,Mar,2006,WD,Normal
295,20,RL,80.0,9600,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,238.0,2,TA,CBlock,3,3,No,6,1285.0,1,0.0,131.0,1416.0,GasA,2,Y,SBrkr,1644,0,0,1644,1.0,0.0,1,0,3,1,2,7,7,2,Attchd,1953.0,3,2.0,418.0,3,3,2,110,0,0,0,0,0,0,Oct,2009,WD,Normal
296,80,RL,37.0,7937,Pave,IR1,Lvl,3,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,1984,Gable,CompShg,HdBoard,HdBoard,0.0,2,TA,CBlock,3,3,Av,6,819.0,1,0.0,184.0,1003.0,GasA,2,Y,SBrkr,1003,0,0,1003,1.0,0.0,1,0,3,1,2,6,7,0,Detchd,1984.0,1,2.0,588.0,3,3,2,120,0,0,0,0,0,0,Mar,2006,WD,Normal
297,50,RM,75.0,13710,Pave,Reg,Lvl,3,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,TA,CBlock,3,3,No,4,420.0,1,0.0,490.0,910.0,GasA,2,Y,FuseA,910,648,0,1558,0.0,0.0,1,1,4,1,2,6,7,0,Attchd,1950.0,1,1.0,282.0,3,3,2,289,0,0,0,0,0,0,Jun,2007,WD,Normal
298,60,FV,66.0,7399,Pave,IR1,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,1600.0,3,TA,PConc,4,3,No,4,649.0,1,0.0,326.0,975.0,GasA,4,Y,SBrkr,975,975,0,1950,0.0,0.0,2,1,3,1,3,7,7,1,Detchd,1997.0,2,2.0,576.0,3,3,2,0,10,0,0,198,0,0,Jun,2007,WD,Normal
299,60,RL,90.0,11700,Pave,Reg,Lvl,3,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Mansard,CompShg,HdBoard,AsphShn,365.0,3,TA,CBlock,3,3,No,5,384.0,3,175.0,143.0,702.0,GasA,3,Y,SBrkr,1041,702,0,1743,0.0,1.0,1,2,3,1,2,7,7,1,Attchd,1968.0,1,2.0,539.0,3,3,2,224,0,0,0,0,0,0,Jun,2007,WD,Normal
300,20,RL,80.0,14000,Pave,Reg,Lvl,3,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1950,2004,Gable,CompShg,HdBoard,HdBoard,0.0,2,Gd,CBlock,3,3,No,1,0.0,1,0.0,1092.0,1092.0,GasA,4,Y,SBrkr,1152,0,0,1152,0.0,1.0,1,0,3,1,3,6,7,1,Attchd,1950.0,1,1.0,300.0,3,3,2,0,36,0,0,0,0,0,Aug,2009,WD,Family
301,190,RL,90.0,15750,Pave,Reg,Lvl,3,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,56.0,2,TA,CBlock,3,3,Mn,4,841.0,1,0.0,324.0,1165.0,GasA,2,Y,SBrkr,1336,0,0,1336,1.0,0.0,1,0,2,1,2,5,7,2,Attchd,1953.0,1,1.0,375.0,3,3,2,0,0,0,0,0,0,0,Jun,2006,WD,Normal
302,60,RL,66.0,16226,Pave,IR3,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,0.0,3,TA,PConc,4,3,No,6,281.0,1,0.0,747.0,1028.0,GasA,4,Y,SBrkr,1210,1242,0,2452,0.0,0.0,2,1,4,1,3,9,7,1,BuiltIn,1998.0,3,2.0,683.0,3,3,2,208,50,0,0,0,0,0,May,2007,WD,Normal
303,20,RL,118.0,13704,Pave,IR1,Lvl,3,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,150.0,3,TA,PConc,4,3,No,1,0.0,1,0.0,1541.0,1541.0,GasA,4,Y,SBrkr,1541,0,0,1541,0.0,0.0,2,0,3,1,3,6,7,1,Attchd,2001.0,2,3.0,843.0,3,3,2,468,81,0,0,0,0,0,Jan,2006,WD,Normal
304,20,RL,70.0,9800,Pave,Reg,Lvl,3,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,0.0,2,TA,PConc,3,3,No,5,894.0,1,0.0,0.0,894.0,GasA,2,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,3,1,2,5,7,0,Attchd,1975.0,1,2.0,552.0,3,3,2,256,0,0,0,0,0,0,Jul,2006,WD,Abnorml
305,75,RM,87.0,18386,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,0.0,2,TA,BrkTil,3,3,No,1,0.0,1,0.0,1470.0,1470.0,GasA,4,Y,SBrkr,1675,1818,0,3493,0.0,0.0,3,0,3,1,3,10,7,1,Attchd,2003.0,1,3.0,870.0,3,3,2,302,0,0,0,0,0,0,May,2008,WD,Normal
306,20,RL,80.0,10386,Pave,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,246.0,3,TA,PConc,4,3,No,6,1464.0,1,0.0,536.0,2000.0,GasA,4,Y,SBrkr,2000,0,0,2000,1.0,0.0,2,0,3,1,3,8,7,0,Attchd,2004.0,3,3.0,888.0,3,3,2,168,0,0,0,0,0,0,Jul,2007,WD,Normal
307,60,RL,116.0,13474,Pave,Reg,Lvl,3,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,HdBoard,Plywood,246.0,3,TA,CBlock,4,3,No,5,700.0,1,0.0,0.0,700.0,GasA,3,Y,SBrkr,1122,1121,0,2243,1.0,0.0,2,1,4,1,3,8,7,1,Attchd,1990.0,2,3.0,746.0,3,3,2,127,44,224,0,0,0,0,Jun,2007,WD,Normal
